date,value
2022-07-22,125.15567200858013
2022-07-23,112.8016957768287
2022-07-24,105.27106998215547
2022-07-25,90.90816113509091
2022-07-26,97.90592337776188
2022-07-27,110.61929129047651
2022-07-28,117.82267996284308
2022-07-29,116.24107590224223
2022-07-30,113.96642117401477
2022-07-31,103.07520643221633
2022-08-01,100.97987908491803
2022-08-02,98.1264339402872
2022-08-03,102.49278511798177
2022-08-04,113.54520650788564
2022-08-05,98.92357275408087
2022-08-06,109.86336859266311
2022-08-07,80.81537942639521
2022-08-08,84.81928815714626
2022-08-09,97.41952333535085
2022-08-10,105.16334162878783
2022-08-11,104.58223502013482
2022-08-12,108.56895086180253
2022-08-13,113.37966906002892
2022-08-14,95.2409874675305
2022-08-15,103.28112669787953
2022-08-16,93.8077736167756
2022-08-17,103.49988030829931
2022-08-18,117.19059856126208
2022-08-19,111.52481046442288
2022-08-20,100.28433879390846
2022-08-21,95.91098227301188
2022-08-22,90.71683704819391
2022-08-23,85.85240292041246
2022-08-24,99.07012960195495
2022-08-25,104.31617927039794
2022-08-26,114.4441606098341
2022-08-27,104.45405050420237
2022-08-28,94.06325090477652
2022-08-29,89.41470139597259
2022-08-30,92.87597451425398
2022-08-31,102.55155991579362
2022-09-01,102.18112602554375
2022-09-02,103.80172214678812
2022-09-03,109.02679906101244
2022-09-04,92.67345241860595
2022-09-05,82.15516440364954
2022-09-06,93.3093992745903
2022-09-07,101.15085682595583
2022-09-08,98.9295066041284
2022-09-09,109.59765980943398
2022-09-10,106.65941192003133
2022-09-11,96.1229613170783
2022-09-12,91.95325843747109
2022-09-13,83.66132406081904
2022-09-14,100.12016251374126
2022-09-15,104.73980917488441
2022-09-16,105.74523617606629
2022-09-17,107.08254884173014
2022-09-18,101.4352308503251
2022-09-19,97.5927900293022
2022-09-20,97.12424997775574
2022-09-21,97.82396524043041
2022-09-22,107.96448567150667
2022-09-23,111.98173789436531
2022-09-24,103.36470202312779
2022-09-25,94.76245885373511
2022-09-26,92.8503443320396
2022-09-27,90.40540467857551
2022-09-28,94.91887407710034
2022-09-29,104.36234225738752
2022-09-30,111.59222089502352
2022-10-01,103.0901073667019
2022-10-02,96.1673478018413
2022-10-03,92.48100223171508
2022-10-04,89.26802902119572
2022-10-05,102.82837056895325
2022-10-06,108.85214339479022
2022-10-07,102.81321514460504
2022-10-08,110.89263995649196
2022-10-09,92.6098753006651
2022-10-10,81.5437066848342
2022-10-11,86.64680949761134
2022-10-12,94.71283584278817
2022-10-13,108.0307827333482
2022-10-14,108.47096921435106
2022-10-15,102.89074213944463
2022-10-16,99.1466169652893
2022-10-17,92.49365574332495
2022-10-18,94.46780361990452
2022-10-19,102.92302213781706
2022-10-20,111.94651904815022
2022-10-21,100.4363134739881
2022-10-22,103.92830372386791
2022-10-23,86.36217832565919
2022-10-24,122.41098340817585
2022-10-25,124.33988559002806
2022-10-26,137.6158677985673
2022-10-27,116.17495959691867
2022-10-28,113.3992214151813
2022-10-29,104.69600444346219
2022-10-30,101.17411143937908
2022-10-31,90.93166496888051
2022-11-01,95.73381258127054
2022-11-02,108.73344967588146
2022-11-03,109.08097080668921
2022-11-04,118.08294349526832
2022-11-05,112.28983288932423
2022-11-06,95.71481236778533
2022-11-07,100.21626551580817
2022-11-08,101.04384182845561
2022-11-09,106.15693047032259
2022-11-10,109.93663785399706
2022-11-11,111.67042843466889
2022-11-12,108.15947805924723
2022-11-13,105.17933160362452
2022-11-14,92.57843642003061
2022-11-15,101.78006536592447
2022-11-16,101.5112817511016
2022-11-17,114.83146337505795
2022-11-18,118.64856058280921
2022-11-19,125.23712744907097
2022-11-20,97.77279083058767
2022-11-21,106.9384618174576
2022-11-22,102.5918441662224
2022-11-23,112.05382416827958
2022-11-24,118.7486960001753
2022-11-25,122.6558106719838
2022-11-26,114.60106238760035
2022-11-27,114.31323165505172
2022-11-28,99.70468182118812
2022-11-29,109.93691948717989
2022-11-30,109.23313129491261
2022-12-01,120.33600205309203
2022-12-02,117.57537905621884
2022-12-03,120.16973326295191
2022-12-04,116.81524338653409
2022-12-05,104.16778382286716
2022-12-06,105.87912167816798
2022-12-07,109.48933803190502
2022-12-08,122.11727659912312
2022-12-09,117.61608632692149
2022-12-10,115.9928369160299
2022-12-11,113.40325630444528
2022-12-12,113.84579230905405
2022-12-13,123.62155917781514
2022-12-14,114.85658452527142
2022-12-15,133.18179498076722
2022-12-16,129.55417212825495
2022-12-17,122.56946494647804
2022-12-18,117.21322146911949
2022-12-19,110.35299757426424
2022-12-20,112.93125344543975
2022-12-21,118.56200732458402
2022-12-22,121.83861138567694
2022-12-23,123.45015768539983
2022-12-24,129.43311357284804
2022-12-25,116.51554780094293
2022-12-26,109.91868157047057
2022-12-27,115.28372249790473
2022-12-28,127.44575750901284
2022-12-29,132.60319936051926
2022-12-30,130.76431770724605
2022-12-31,135.17804202565833
2023-01-01,128.67733292256617
2023-01-02,118.25622444393454
2023-01-03,122.99507325944076
2023-01-04,132.5669917355953
2023-01-05,140.2377936738904
2023-01-06,140.00011548530316
2023-01-07,134.92173754174092
2023-01-08,126.26081974396406
2023-01-09,113.17483992036473
2023-01-10,124.5047244095413
2023-01-11,122.44803186070726
2023-01-12,133.47905938364045
2023-01-13,146.30634819313786
2023-01-14,138.98344587850787
2023-01-15,133.94458834735406
2023-01-16,120.14027356724989
2023-01-17,118.06832104653894
2023-01-18,130.84401662076115
2023-01-19,140.77126589284944
2023-01-20,142.98178160970534
2023-01-21,143.23763880559702
2023-01-22,127.47602942039005
2023-01-23,126.0208165002911
2023-01-24,121.63496666343222
2023-01-25,137.03219313256344
2023-01-26,142.99625593099972
2023-01-27,141.5419117855135
2023-01-28,139.07810833953343
2023-01-29,131.0327462259198
2023-01-30,125.56368793109378
2023-01-31,138.0705605868153
2023-02-01,136.905423075456
2023-02-02,144.358940740319
2023-02-03,137.381466675703
2023-02-04,138.34337527021086
2023-02-05,133.17421371775805
2023-02-06,125.99934646296012
2023-02-07,138.61412682944314
2023-02-08,139.041691386604
2023-02-09,154.46577368063151
2023-02-10,150.59819800226362
2023-02-11,145.39675221966846
2023-02-12,136.41647998651644
2023-02-13,131.7925930954529
2023-02-14,142.61813436877378
2023-02-15,130.5599213287777
2023-02-16,140.27990631185708
2023-02-17,149.80986301215782
2023-02-18,147.49073465001138
2023-02-19,142.489395002322
2023-02-20,136.2878841176291
2023-02-21,134.22169765358174
2023-02-22,149.34140770284114
2023-02-23,157.49579661017273
2023-02-24,155.47169422922894
2023-02-25,154.2251167324442
2023-02-26,142.36343038456798
2023-02-27,133.0435231650698
2023-02-28,141.52723170861935
2023-03-01,146.66078625594758
2023-03-02,154.17895230111853
2023-03-03,163.7091095191269
2023-03-04,138.9155191790316
2023-03-05,135.634570112006
2023-03-06,131.60274101864576
2023-03-07,137.8730096400019
2023-03-08,146.44950887757267
2023-03-09,148.21378158986633
2023-03-10,152.95971074689362
2023-03-11,148.3695189272708
2023-03-12,156.47634396938048
2023-03-13,147.975128414513
2023-03-14,139.0207034420642
2023-03-15,147.25631350361772
2023-03-16,151.31735447654236
2023-03-17,149.6188511665403
2023-03-18,153.32413121756912
2023-03-19,140.39534734221465
2023-03-20,139.69791676615014
2023-03-21,134.19433884078333
2023-03-22,146.340253620808
2023-03-23,158.8422077357987
2023-03-24,161.9858861911614
2023-03-25,156.95071136286225
2023-03-26,139.6963254735473
2023-03-27,145.26897622463903
2023-03-28,139.02678613227235
2023-03-29,154.10588586407695
2023-03-30,158.79625070827996
2023-03-31,153.98209375806817
2023-04-01,153.95030926778045
2023-04-02,148.75223265329225
2023-04-03,144.64567173099587
2023-04-04,142.8668247026895
2023-04-05,159.10301349691323
2023-04-06,164.3481169856635
2023-04-07,160.00048135759076
2023-04-08,159.66024679499282
2023-04-09,156.93137042597374
2023-04-10,151.6789480953691
2023-04-11,137.68619057067917
2023-04-12,147.0246913191902
2023-04-13,166.907285653973
2023-04-14,156.12345691068265
2023-04-15,149.38712694403608
2023-04-16,144.88082699633588
2023-04-17,143.98638025838747
2023-04-18,143.28239426301326
2023-04-19,148.3323440224991
2023-04-20,155.99921526591675
2023-04-21,157.70071837970292
2023-04-22,151.40996861448855
2023-04-23,158.48798751607157
2023-04-24,143.10137933719017
2023-04-25,147.9175242599005
2023-04-26,148.7901336361029
2023-04-27,158.05210597840477
2023-04-28,157.26775526547783
2023-04-29,142.08387436756428
2023-04-30,139.68673328724913
2023-05-01,132.02003505205215
2023-05-02,131.65676431103293
2023-05-03,144.64364292621397
2023-05-04,164.9548710161734
2023-05-05,159.92516871262666
2023-05-06,161.07102581153347
2023-05-07,147.87180621063746
2023-05-08,144.1907256074686
2023-05-09,137.57106774790054
2023-05-10,152.3755160507796
2023-05-11,161.07483891474314
2023-05-12,156.33154764764367
2023-05-13,156.4500206171696
2023-05-14,147.64904872435625
2023-05-15,136.49892718867642
2023-05-16,135.39845856226836
2023-05-17,142.74031324948533
2023-05-18,156.73790049673894
2023-05-19,159.69332489237195
2023-05-20,148.5030514905782
2023-05-21,143.73476191419036
2023-05-22,140.85396587647648
2023-05-23,142.82922017334536
2023-05-24,155.11821568093924
2023-05-25,161.36055855137352
2023-05-26,151.6950567176846
2023-05-27,159.50035005381739
2023-05-28,139.5377422204532
2023-05-29,141.7910442870105
2023-05-30,138.61877558669144
2023-05-31,143.81439405183082
2023-06-01,144.42982681853675
2023-06-02,154.31326678060032
2023-06-03,141.73259169306903
2023-06-04,145.45432454338138
2023-06-05,142.55456970924274
2023-06-06,132.67755040337124
2023-06-07,145.74821447608383
2023-06-08,148.18515641510726
2023-06-09,150.35368358528518
2023-06-10,151.7088517567341
2023-06-11,138.71450272340147
2023-06-12,141.94135561933913
2023-06-13,132.5072482653699
2023-06-14,147.47580185791327
2023-06-15,150.52505704542398
2023-06-16,155.68665656828242
2023-06-17,143.79870357406548
2023-06-18,136.8446428278746
2023-06-19,130.83867218452912
2023-06-20,128.89966688069418
2023-06-21,143.94024613136966
2023-06-22,151.42981878336852
2023-06-23,152.8066813248505
2023-06-24,151.8417138551538
2023-06-25,142.45350456747977
2023-06-26,127.6484363071631
2023-06-27,133.04555883619523
2023-06-28,135.60623536634859
2023-06-29,146.3845119657213
2023-06-30,144.92479077053144
2023-07-01,150.33804443475145
2023-07-02,135.10296548704082
2023-07-03,126.50830581447502
2023-07-04,135.22199069143107
2023-07-05,125.94378310672481
2023-07-06,134.26957666399827
2023-07-07,149.97553068972292
2023-07-08,140.61399177396456
2023-07-09,132.61253188778397
2023-07-10,119.04487680337671
2023-07-11,127.21942580012788
2023-07-12,144.90010385688095
2023-07-13,146.5514927993986
2023-07-14,144.94069050704425
2023-07-15,136.21832094637972
2023-07-16,127.496201165508
2023-07-17,113.14715844686641
2023-07-18,126.7483117991519
2023-07-19,137.24340925362588
2023-07-20,132.69545069595625
2023-07-21,138.93843298965757
2023-07-22,130.7906223074755
2023-07-23,122.81834473414425
2023-07-24,122.24895317523035
2023-07-25,113.23953582803088
2023-07-26,134.30249660817887
2023-07-27,142.57235716184837
2023-07-28,139.2345884886253
2023-07-29,122.4346976622494
2023-07-30,120.93966970721182
2023-07-31,126.43973600240398
2023-08-01,108.08292239181343
2023-08-02,127.82318196197504
2023-08-03,131.2516760353589
2023-08-04,142.8811250504203
2023-08-05,129.85104126026167
2023-08-06,126.35072116465884
2023-08-07,121.5331466260585
2023-08-08,129.60667738514223
2023-08-09,127.02137958560152
2023-08-10,137.53042094579615
2023-08-11,129.95533033095745
2023-08-12,137.7254071135669
2023-08-13,119.10010104806986
2023-08-14,114.49929836002637
2023-08-15,118.93762120192103
2023-08-16,118.87161610332561
2023-08-17,135.47117561952516
2023-08-18,140.9227765919757
2023-08-19,131.97108211114195
2023-08-20,113.71998407658934
2023-08-21,115.47511043862025
2023-08-22,121.57985309102688
2023-08-23,116.14719381307229
2023-08-24,127.83532842244776
2023-08-25,139.38120216461996
2023-08-26,130.80159844379995
2023-08-27,122.70116154019532
2023-08-28,124.40103071815552
2023-08-29,119.25487522349134
2023-08-30,127.9024086162096
2023-08-31,145.87256050440445
2023-09-01,133.07338446066564
2023-09-02,124.64027443150816
2023-09-03,121.99388135552779
2023-09-04,116.54751084216026
2023-09-05,113.563300712945
2023-09-06,118.77187059649289
2023-09-07,143.22540567074074
2023-09-08,135.17077083988184
2023-09-09,124.39952421895443
2023-09-10,123.90324050288848
2023-09-11,113.31324535154396
2023-09-12,114.47689951460315
2023-09-13,126.32793941032556
2023-09-14,124.8380471514653
2023-09-15,134.95977389937116
2023-09-16,137.32486141529847
2023-09-17,121.39289625522271
2023-09-18,111.75583146411851
2023-09-19,113.02341066828112
2023-09-20,121.32241073774827
2023-09-21,129.9252698559355
2023-09-22,131.2454912766809
2023-09-23,132.3199521431706
2023-09-24,110.4148397217874
2023-09-25,118.00647548785518
2023-09-26,113.76091783781051
2023-09-27,125.40020516527471
2023-09-28,125.74254155013949
2023-09-29,140.0012071906918
2023-09-30,134.23130338294823
2023-10-01,124.18484071307036
2023-10-02,106.47002466716742
2023-10-03,120.19363862731362
2023-10-04,125.96981077688386
2023-10-05,123.82259480928562
2023-10-06,133.74943802057737
2023-10-07,130.38006729485122
2023-10-08,122.76290170215226
2023-10-09,115.56707916489546
2023-10-10,118.18245399756724
2023-10-11,132.0330869023447
2023-10-12,138.73977506070233
2023-10-13,120.33738122346806
2023-10-14,127.8129142828996
2023-10-15,120.04285599789692
2023-10-16,106.84461920984297
2023-10-17,118.16217417438493
2023-10-18,131.91425926463882
2023-10-19,128.22252945313207
2023-10-20,137.4405790588503
2023-10-21,125.9468836488137
2023-10-22,118.67222924329624
2023-10-23,124.19733958815205
2023-10-24,116.22309540142737
2023-10-25,129.2652982494236
2023-10-26,125.62194528156533
2023-10-27,146.4314814065081
2023-10-28,134.9389736008678
2023-10-29,122.55711919840401
2023-10-30,121.16376806925743
2023-10-31,113.39999165127233
2023-11-01,134.41732803054902
2023-11-02,134.94546773832042
2023-11-03,137.72349110345505
2023-11-04,131.12762896024867
2023-11-05,122.26245818445996
2023-11-06,123.4910263952188
2023-11-07,123.4954312889693
2023-11-08,133.56501268169842
2023-11-09,138.35741392281707
2023-11-10,143.17983010221545
2023-11-11,133.39524074926473
2023-11-12,138.25111541836839
2023-11-13,114.14749454737084
2023-11-14,130.5223482420139
2023-11-15,139.17941456581596
2023-11-16,136.20557946600994
2023-11-17,153.85609676346928
2023-11-18,142.59326668873103
2023-11-19,134.11442778912502
2023-11-20,124.31298358282535
2023-11-21,125.34620134708706
2023-11-22,133.5359346429898
2023-11-23,144.6900369384178
2023-11-24,152.01404932613673
2023-11-25,140.84761606535025
2023-11-26,127.05303854307365
2023-11-27,130.6722720241417
2023-11-28,133.4405284375872
2023-11-29,140.28332838218617
2023-11-30,148.9159634546304
2023-12-01,146.12801176613547
2023-12-02,137.79349266538443
2023-12-03,129.78894488347942
2023-12-04,120.91413390704432
2023-12-05,132.58187905694052
2023-12-06,139.17557954278618
2023-12-07,145.5911320666019
2023-12-08,135.32634057183648
2023-12-09,138.84218002385992
2023-12-10,142.39235125668273
2023-12-11,128.44381840172267
2023-12-12,135.89220501976743
2023-12-13,135.34746449485152
2023-12-14,157.70796419227628
2023-12-15,152.12229651488565
2023-12-16,149.28093500124945
2023-12-17,151.18230559239282
2023-12-18,142.12702405342262
2023-12-19,135.34622998347746
2023-12-20,142.1358547515307
2023-12-21,151.6983412596652
2023-12-22,158.21343090636472
2023-12-23,150.13529939258373
2023-12-24,140.41635931613968
2023-12-25,144.7276912310925
2023-12-26,139.16205742812653
2023-12-27,159.46033456206692
2023-12-28,156.64589254547533
2023-12-29,167.46161871675915
2023-12-30,155.32337014321004
2023-12-31,150.08629270700635
2024-01-01,136.65048625044275
2024-01-02,138.34820309014586
2024-01-03,153.1462353962932
2024-01-04,164.02097467288888
2024-01-05,161.62233798948535
2024-01-06,149.99012287857445
2024-01-07,141.35409032538053
2024-01-08,136.01961602758377
2024-01-09,136.65779843798828
2024-01-10,154.27048538427212
2024-01-11,167.5745151507552
2024-01-12,164.22008995430926
2024-01-13,147.9804491883042
2024-01-14,150.0556286522557
2024-01-15,145.18826448242405
2024-01-16,158.81507616198616
2024-01-17,149.26805606744236
2024-01-18,162.81741237804235
2024-01-19,175.62806182844062
2024-01-20,164.3334787128789
2024-01-21,156.61580777994388
2024-01-22,149.3530567991434
2024-01-23,152.750058737461
2024-01-24,163.19375892993585
2024-01-25,163.46136891817258
2024-01-26,174.21245751148717
2024-01-27,157.92664010752793
2024-01-28,158.13319290879087
2024-01-29,152.3493376831608
2024-01-30,150.67711156619893
2024-01-31,161.83261377320994
2024-02-01,167.01788202594435
2024-02-02,167.06625964988214
2024-02-03,165.60637420285934
2024-02-04,153.53377116137068
2024-02-05,155.61093362431174
2024-02-06,150.52780491432242
2024-02-07,168.00331878978523
2024-02-08,166.69772191558548
2024-02-09,172.04437667147172
2024-02-10,166.67848283160953
2024-02-11,168.08189055003828
2024-02-12,158.0256600964492
2024-02-13,157.5710872761096
2024-02-14,169.26226058221883
2024-02-15,164.36754475885837
2024-02-16,176.93119376215424
2024-02-17,182.03217222768842
2024-02-18,164.3325599516573
2024-02-19,158.89950223238606
2024-02-20,163.52667473073413
2024-02-21,173.37302039855635
2024-02-22,167.01207069491764
2024-02-23,170.80021542699535
2024-02-24,175.12966313162156
2024-02-25,162.09820919590604
2024-02-26,167.08953599008512
2024-02-27,161.1469018962309
2024-02-28,161.12591793723223
2024-02-29,172.5293269432806
2024-03-01,167.2994634922421
2024-03-02,174.70917664267188
2024-03-03,166.49747961151027
2024-03-04,160.1387339478953
2024-03-05,169.81326582733647
2024-03-06,178.45136646412394
2024-03-07,179.6413994898819
2024-03-08,171.9617310069427
2024-03-09,180.5166507489657
2024-03-10,171.72940568439878
2024-03-11,165.28366944954513
2024-03-12,170.76409842868878
2024-03-13,168.03433713327198
2024-03-14,191.89843777172223
2024-03-15,179.1607276894035
2024-03-16,182.46012288429102
2024-03-17,161.76049168855204
2024-03-18,160.29064750623468
2024-03-19,174.60422114185184
2024-03-20,173.6798724787827
2024-03-21,187.14019223947997
2024-03-22,186.18840663864486
2024-03-23,179.19465792979338
2024-03-24,177.98144375517623
2024-03-25,164.68301656265155
2024-03-26,159.0022731729883
2024-03-27,171.81088334143314
2024-03-28,186.49826891027405
2024-03-29,187.74182969306048
2024-03-30,172.6036520609936
2024-03-31,168.21874317481704
2024-04-01,163.59467772391645
2024-04-02,166.67425298895213
2024-04-03,169.50178212577526
2024-04-04,181.1133278091554
2024-04-05,182.59270167875653
2024-04-06,184.72667871288604
2024-04-07,176.27474513527167
2024-04-08,166.12155548982366
2024-04-09,166.84740482665555
2024-04-10,177.34570527327153
2024-04-11,180.39583572844796
2024-04-12,180.68399154918512
2024-04-13,176.3092620017725
2024-04-14,169.15548615356454
2024-04-15,161.09282203406562
2024-04-16,169.6367788949208
2024-04-17,180.27296964315423
2024-04-18,176.48110582242052
2024-04-19,186.44142026965284
2024-04-20,179.76822462379033
2024-04-21,173.8547257253341
2024-04-22,166.6234180661937
2024-04-23,161.29690365269568
2024-04-24,170.01158103062224
2024-04-25,184.22379959618002
2024-04-26,191.08095624463434
2024-04-27,169.3796861013913
2024-04-28,173.4202442701767
2024-04-29,172.1426373472853
2024-04-30,167.26846029851876
2024-05-01,178.5058028814062
2024-05-02,179.95548255058904
2024-05-03,184.6975713414996
2024-05-04,171.66694249529152
2024-05-05,159.25466117078832
2024-05-06,170.15735534215028
2024-05-07,162.32221077565998
2024-05-08,172.65571815304372
2024-05-09,175.6825397956332
2024-05-10,177.3542281992399
2024-05-11,177.97815250749932
2024-05-12,166.37089449703439
2024-05-13,166.34278109576718
2024-05-14,168.48670924125972
2024-05-15,175.4823138888413
2024-05-16,182.72079393348926
2024-05-17,191.17475075597665
2024-05-18,172.36047197562314
2024-05-19,168.56495453666201
2024-05-20,168.9074629381957
2024-05-21,171.3085428021066
2024-05-22,165.50232110705448
2024-05-23,178.67085027132217
2024-05-24,188.75364158785052
2024-05-25,178.88878487289202
2024-05-26,168.43925601474945
2024-05-27,160.75281501867596
2024-05-28,161.63853335432327
2024-05-29,172.59896294534568
2024-05-30,177.49309103877886
2024-05-31,180.24866217328068
2024-06-01,175.21667315850587
2024-06-02,162.52523760591856
2024-06-03,162.93250355357958
2024-06-04,176.53794944869512
2024-06-05,160.66130524207225
2024-06-06,178.74319639833783
2024-06-07,175.00920295092183
2024-06-08,176.04034712207647
2024-06-09,164.45972980750938
2024-06-10,162.37481184515377
2024-06-11,166.12092121819796
2024-06-12,168.7686387710727
2024-06-13,181.0279791970762
2024-06-14,165.3181984054438
2024-06-15,179.32074642923757
2024-06-16,164.30369010875714
2024-06-17,162.14315190192224
2024-06-18,152.32004489478055
2024-06-19,161.8170387459406
2024-06-20,174.2507688955905
2024-06-21,175.09755105909005
2024-06-22,170.91726478605028
2024-06-23,165.97547049411406
2024-06-24,146.04412411957853
2024-06-25,161.3972840159479
2024-06-26,164.1142386672855
2024-06-27,170.59798848695127
2024-06-28,165.9175693959491
2024-06-29,170.1028618370553
2024-06-30,146.56405195654
2024-07-01,156.19060161725875
2024-07-02,147.1434851311536
2024-07-03,162.41407532489143
2024-07-04,169.0938530034316
2024-07-05,177.19319055751734
2024-07-06,164.7669639931663
2024-07-07,153.23749899408992
2024-07-08,148.49090977979742
2024-07-09,159.04612232631723
2024-07-10,162.90907791121367
2024-07-11,165.8461774482584
2024-07-12,168.25242935089796
2024-07-13,155.91875473948554
2024-07-14,156.75090759317956
2024-07-15,140.33183789656124
2024-07-16,154.55503435738655
2024-07-17,158.99309475261555
2024-07-18,177.84022768450498
2024-07-19,162.07456745694023
2024-07-20,161.39204800013215
2024-07-21,161.96151688957403
2024-07-22,153.26091580783483
2024-07-23,145.5002347533235
2024-07-24,157.66793755533627
2024-07-25,164.12712475230282
2024-07-26,167.2109005180207
2024-07-27,156.6527157074629
2024-07-28,150.77978168048384
2024-07-29,137.58621471613273
2024-07-30,147.9462779390175
2024-07-31,157.10507414838565
2024-08-01,161.3050488112962
2024-08-02,156.06966963586186
2024-08-03,163.45199702101655
2024-08-04,151.43227177737046
2024-08-05,140.35032730281966
2024-08-06,144.2928620664208
2024-08-07,145.79871263083885
2024-08-08,155.78467068583922
2024-08-09,159.94852408402843
2024-08-10,163.16776763194918
2024-08-11,144.952705489388
2024-08-12,145.74687061692254
2024-08-13,141.59507282197612
2024-08-14,153.15853581226435
2024-08-15,158.84798214705285
2024-08-16,165.67314541953024
2024-08-17,153.04946705080624
2024-08-18,109.32555975631088
2024-08-19,104.70266025102184
2024-08-20,140.4109916426478
2024-08-21,144.48686003339554
2024-08-22,160.44951117578276
2024-08-23,157.8531266375346
2024-08-24,166.50175012118768
2024-08-25,137.1243633437344
2024-08-26,141.28731743071847
2024-08-27,136.4318306001805
2024-08-28,147.29926494903324
2024-08-29,158.17298302175118
2024-08-30,147.65628571255988
2024-08-31,154.94817143710995
2024-09-01,154.49734315442154
2024-09-02,137.20676307226572
2024-09-03,142.61074865638207
2024-09-04,154.16667107434048
2024-09-05,155.95794253373217
2024-09-06,155.72654489920433
2024-09-07,141.7702756555684
2024-09-08,147.60971365294216
2024-09-09,138.36741698615538
2024-09-10,135.74524665720918
2024-09-11,149.20994544447856
2024-09-12,153.43242972040056
2024-09-13,155.60082697608001
2024-09-14,155.8307723068895
2024-09-15,137.40219919115438
2024-09-16,143.89841273541654
2024-09-17,133.58826057842123
2024-09-18,145.0711389986042
2024-09-19,165.81310401165894
2024-09-20,163.7673172941049
2024-09-21,153.21514173837676
2024-09-22,139.3596479915449
2024-09-23,136.0241963911088
2024-09-24,140.99246261673974
2024-09-25,148.66245707826445
2024-09-26,155.87512861847873
2024-09-27,158.14850950504564
2024-09-28,151.86848405844026
2024-09-29,137.1068311757334
2024-09-30,136.38368447663527
2024-10-01,145.53619537080243
2024-10-02,142.01150937243222
2024-10-03,155.8014263950422
2024-10-04,154.6650214709718
2024-10-05,128.27216272009503
2024-10-06,117.19000673649626
2024-10-07,146.93850376697387
2024-10-08,144.1226344204601
2024-10-09,142.96211125283781
2024-10-10,160.8145370620231
2024-10-11,155.64090366560228
2024-10-12,151.34937088162772
2024-10-13,147.26221605837713
2024-10-14,137.9661764929519
2024-10-15,146.9681608670245
2024-10-16,146.60339619369464
2024-10-17,155.3589992105741
2024-10-18,157.2680062759729
2024-10-19,152.48205495394814
2024-10-20,152.3049962910942
2024-10-21,144.72464580833704
2024-10-22,152.24898530490205
2024-10-23,163.04897235048284
2024-10-24,154.57414913808648
2024-10-25,162.21492101410234
2024-10-26,150.7809273412555
2024-10-27,144.31114652725563
2024-10-28,139.85857731426677
2024-10-29,139.87972371034857
2024-10-30,147.95516246464837
2024-10-31,160.54747165541679
2024-11-01,157.35739004692002
2024-11-02,162.4873928035098
2024-11-03,145.26157384313572
2024-11-04,158.74398956756053
2024-11-05,144.6313627216141
2024-11-06,155.33273799044966
2024-11-07,156.58512421099616
2024-11-08,173.79887440242553
2024-11-09,165.7357928182542
2024-11-10,153.23014117953952
2024-11-11,139.89062214467268
2024-11-12,149.90295055396282
2024-11-13,151.35922818046413
2024-11-14,172.39929435612518
2024-11-15,171.3715738314119
2024-11-16,162.70369888077929
2024-11-17,141.6824513740814
2024-11-18,143.8563912854222
2024-11-19,154.4668324767642
2024-11-20,165.23828407192983
2024-11-21,172.86940943164578
2024-11-22,161.62961776094926
2024-11-23,166.0258599213542
2024-11-24,161.2604762637047
2024-11-25,142.82679534430775
2024-11-26,153.35938562693607
2024-11-27,162.93927861230821
2024-11-28,168.24069081821077
2024-11-29,162.77400463798526
2024-11-30,165.3583350135091
2024-12-01,157.0381075170905
2024-12-02,152.89225741554424
2024-12-03,153.11750695822187
2024-12-04,161.91216273425866
2024-12-05,172.12372531752555
2024-12-06,176.8447950509744
2024-12-07,168.08173809424784
2024-12-08,159.26214199139756
2024-12-09,156.74820906605805
2024-12-10,149.00152786895956
2024-12-11,169.20041787519213
2024-12-12,175.02358169257766
2024-12-13,177.55059343253927
2024-12-14,177.1419475827323
2024-12-15,154.29484614068042
2024-12-16,149.1792681810813
2024-12-17,162.74991137153543
2024-12-18,169.5665493101944
2024-12-19,178.6755970680586
2024-12-20,177.8505431710691
2024-12-21,178.47914530573487
2024-12-22,171.550574633555
2024-12-23,164.30546619271973
2024-12-24,162.9218298745877
2024-12-25,161.9160294064373
2024-12-26,184.52979664664176
2024-12-27,189.13458144541733
2024-12-28,181.2500789592685
2024-12-29,165.36352120428523
2024-12-30,168.13261381708102
2024-12-31,171.4097321759925
2025-01-01,183.13198264245494
2025-01-02,179.1880931946068
2025-01-03,184.77958263808935
2025-01-04,184.64974266215782
2025-01-05,172.9343450367452
2025-01-06,162.06131893705466
2025-01-07,172.06252221760354
2025-01-08,181.11089766350787
2025-01-09,186.8847659898408
2025-01-10,189.88200015742538
2025-01-11,182.48727600372843
2025-01-12,182.9006089050446
2025-01-13,166.00020694163496
2025-01-14,169.90163601953603
2025-01-15,181.11370303830003
2025-01-16,193.6725956184551
2025-01-17,184.12107515818468
2025-01-18,180.0434849514218
2025-01-19,168.1243416335001
2025-01-20,173.45983282198202
2025-01-21,170.02763388391097
2025-01-22,181.9045012511606
2025-01-23,195.34006853012653
2025-01-24,191.14178173539827
2025-01-25,190.47846591734552
2025-01-26,179.52824933339826
2025-01-27,179.353089869573
2025-01-28,180.6745157786802
2025-01-29,183.0301955087864
2025-01-30,193.8347846215248
2025-01-31,202.1946909097013
2025-02-01,193.89639610616848
2025-02-02,176.62793212880337
2025-02-03,181.83813577960814
2025-02-04,175.42245518389808
2025-02-05,196.07755609126903
2025-02-06,202.30155282439426
2025-02-07,200.90570615255456
2025-02-08,195.1726782898562
2025-02-09,185.0006956674213
